"Id","neural_result.net.result"
40450,0.262437907499284
40451,0.262437907499284
40452,0.262437907499284
40453,0.262437907499284
40454,0.262437907499284
40455,0.262437907499284
40456,0.262437907499284
40457,0.262437907499284
40458,0.262437907499284
40459,0.262437907499284
40460,0.262437907499284
40461,0.262437907499284
40462,0.129808408971162
40463,0.262437907499284
40464,0.262437907499284
40465,0.262437907499284
40466,0.262437907499284
40467,0.262437907499284
40468,0.262437907499284
40469,0.262437907499284
40470,0.262437907499284
40471,0.262437907499284
40472,0.262437907499284
40473,0.262437907499284
40474,0.262437907499284
40475,0.262437907499284
40476,0.262437907499284
40477,0.262437907499284
40478,0.262437907499284
40479,0.262437907499284
40480,0.262437907499284
40481,0.262437907499284
40482,0.262437907499284
40483,0.262437907499284
40484,0.262437907499284
40485,0.262437907499284
40486,0.262437907499284
40487,0.262437907499284
40488,0.262437907499284
40489,0.262437907499284
40490,0.262437907499284
40491,0.262437907499284
40492,0.262437907499284
40493,0.262437907499284
40494,0.262437907499284
40495,0.262437907499284
40496,0.262437907499284
40497,0.262437907499284
40498,0.262437907499284
40499,0.262437907499284
40500,0.262437907499284
40501,0.262437907499284
40502,0.262437907499284
40503,0.262437907499284
40504,0.262437907499284
40505,0.262437907499284
40506,0.262437907499284
40507,0.262437907499284
40508,0.262437907499284
40509,0.262437907499284
40510,0.262437907499284
40511,0.262437907499284
40512,0.262437907499284
40513,0.262437907499284
40514,0.262437907499284
40515,0.262437907499284
40516,0.262437907499284
40517,0.262437907499284
40518,0.262437907499284
40519,0.262437907499284
40520,0.262437907499284
40521,0.262437907499284
40522,0.262437907499284
40523,0.262437907499284
40524,0.262437907499284
40525,0.262437907499284
40526,0.262437907499284
40527,0.262437907499284
40528,0.262437907499284
40529,0.262437907499284
40530,0.262437907499284
40531,0.262437907499284
40532,0.262437907499284
40533,0.262437907499284
40534,0.262437907499284
40535,0.262437907499284
40536,0.262437907499284
40537,0.262437907499284
40538,0.262437907499284
40539,0.262437907499284
40540,0.262437907499284
40541,0.262437907499284
40542,0.262437907499284
40543,0.262437907499284
40544,0.262437907499284
40545,0.262437907499284
40546,0.262437907499284
40547,0.262437907499284
40548,0.262437907499284
40549,0.262437907499284
40550,0.262437907499284
40551,0.262437907499284
40552,0.262437907499284
40553,0.262437907499284
40554,0.262437907499284
40555,0.262437907499284
40556,0.262437907499284
40557,0.262437907499284
40558,0.262437907499284
40559,0.262437907499284
40560,0.262437907499284
40561,0.262437907499284
40562,0.262437907499284
40563,0.262437907499284
40564,0.262437907499284
40565,0.262437907499284
40566,0.262437907499284
40567,0.262437907499284
40568,0.262437907499284
40569,0.262437907499284
40570,0.262437907499284
40571,0.262437907499284
40572,0.262437907499284
40573,0.262437907499284
40574,0.262437907499284
40575,0.262437907499284
40576,0.262437907499284
40577,0.262437907499284
40578,0.262437907499284
40579,0.262437907499284
40580,0.262437907499284
40581,0.262437907499284
40582,0.262437907499284
40583,0.262437907499284
40584,0.262437907499284
40585,0.262437907499284
40586,0.262437907499284
40587,0.262437907499284
40588,0.262437907499284
40589,0.262437907499284
40590,0.262437907499284
40591,0.262437907499284
40592,0.262437907499284
40593,0.262437907499284
40594,0.262437907499284
40595,0.262437907499284
40596,0.262437907499284
40597,0.262437907499284
40598,0.262437907499284
40599,0.262437907499284
40600,0.262437907499284
40601,0.262437907499284
40602,0.262437907499284
40603,0.262437907499284
40604,0.262437907499284
40605,0.262437907499284
40606,0.262437907499284
40607,0.262437907499284
40608,0.262437907499284
40609,0.262437907499284
40610,0.262437907499284
40611,0.262437907499284
40612,0.262437907499284
40613,0.262437907499284
40614,0.262437907499284
40615,0.262437907499284
40616,0.262437907499284
40617,0.262437907499284
40618,0.262437907499284
40619,0.262437907499284
40620,0.262437907499284
40621,0.262437907499284
40622,0.262437907499284
40623,0.262437907499284
40624,0.262437907499284
40625,0.262437907499284
40626,0.262437907499284
40627,0.262437907499284
40628,0.262437907499284
40629,0.262437907499284
40630,0.262437907499284
40631,0.262437907499284
40632,0.262437907499284
40633,0.262437907499284
40634,0.262437907499284
40635,0.262437907499284
40636,0.262437907499284
40637,0.262437907499284
40638,0.262437907499284
40639,0.262437907499284
40640,0.262437907499284
40641,0.262437907499284
40642,0.262437907499284
40643,0.262437907499284
40644,0.262437907499284
40645,0.262437907499284
40646,0.262437907499284
40647,0.262437907499284
40648,0.262437907499284
40649,0.262437907499284
40650,0.262437907499284
40651,0.262437907499284
40652,0.262437907499284
40653,0.262437907499284
40654,0.262437907499284
40655,0.262437907499284
40656,0.262437907499284
40657,0.262437907499284
40658,0.262437907499284
40659,0.262437907499284
40660,0.262437907499284
40661,0.262437907499284
40662,0.262437907499284
40663,0.262437907499284
40664,0.262437907499284
40665,0.262437907499284
40666,0.262437907499284
40667,0.262437907499284
40668,0.262437907499284
40669,0.262437907499284
40670,0.262437907499284
40671,0.262437907499284
40672,0.262437907499284
40673,0.262437907499284
40674,0.262437907499284
40675,0.262437907499284
40676,0.262437907499284
40677,0.262437907499284
40678,0.262437907499284
40679,0.262437907499284
40680,0.262437907499284
40681,0.262437907499284
40682,0.262437907499284
40683,0.262437907499284
40684,0.262437907499284
40685,0.262437907499284
40686,0.262437907499284
40687,0.262437907499284
40688,0.262437907499284
40689,0.262437907499284
40690,0.262437907499284
40691,0.262437907499284
40692,0.262437907499284
40693,0.262437907499284
40694,0.262437907499284
40695,0.262437907499284
40696,0.262437907499284
40697,0.262437907499284
40698,0.262437907499284
40699,0.262437907499284
40700,0.262437907499284
40701,0.262437907499284
40702,0.262437907499284
40703,0.262437907499284
40704,0.262437907499284
40705,0.262437907499284
40706,0.262437907499284
40707,0.262437907499284
40708,0.262437907499284
40709,0.262437907499284
40710,0.262437907499284
40711,0.262437907499284
40712,0.262437907499284
40713,0.262437907499284
40714,0.262437907499284
40715,0.262437907499284
40716,0.262437907499284
40717,0.262437907499284
40718,0.262437907499284
40719,0.262437907499284
40720,0.262437907499284
40721,0.262437907499284
40722,0.262437907499284
40723,0.262437907499284
40724,0.262437907499284
40725,0.262437907499284
40726,0.262437907499284
40727,0.262437907499284
40728,0.262437907499284
40729,0.262437907499284
40730,0.262437907499284
40731,0.262437907499284
40732,0.262437907499284
40733,0.262437907499284
40734,0.262437907499284
40735,0.262437907499284
40736,0.262437907499284
40737,0.262437907499284
40738,0.262437907499284
40739,0.262437907499284
40740,0.262437907499284
40741,0.262437907499284
40742,0.262437907499284
40743,0.262437907499284
40744,0.262437907499284
40745,0.262437907499284
40746,0.262437907499284
40747,0.262437907499284
40748,0.262437907499284
40749,0.262437907499284
40750,0.262437907499284
40751,0.262437907499284
40752,0.262437907499284
40753,0.262437907499284
40754,0.262437907499284
40755,0.262437907499284
40756,0.262437907499284
40757,0.262437907499284
40758,0.262437907499284
40759,0.262437907499284
40760,0.262437907499284
40761,0.262437907499284
40762,0.262437907499284
40763,0.262437907499284
40764,0.262437907499284
40765,0.262437907499284
40766,0.262437907499284
40767,0.262437907499284
40768,0.262437907499284
40769,0.262437907499284
40770,0.262437907499284
40771,0.262437907499284
40772,0.262437907499284
40773,0.262437907499284
40774,0.262437907499284
40775,0.262437907499284
40776,0.262437907499284
40777,0.262437907499284
40778,0.262437907499284
40779,0.262437907499284
40780,0.262437907499284
40781,0.262437907499284
40782,0.262437907499284
40783,0.262437907499284
40784,0.262437907499284
40785,0.262437907499284
40786,0.262437907499284
40787,0.262437907499284
40788,0.262437907499284
40789,0.262437907499284
40790,0.262437907499284
40791,0.262437907499284
40792,0.262437907499284
40793,0.262437907499284
40794,0.262437907499284
40795,0.262437907499284
40796,0.262437907499284
40797,0.262437907499284
40798,0.262437907499284
40799,0.262437907499284
40800,0.262437907499284
40801,0.262437907499284
40802,0.262437907499284
40803,0.262437907499284
40804,0.262437907499284
40805,0.262437907499284
40806,0.262437907499284
40807,0.262437907499284
40808,0.262437907499284
40809,0.262437907499284
40810,0.262437907499284
40811,0.262437907499284
40812,0.262437907499284
40813,0.262437907499284
40814,0.262437907499284
40815,0.262437907499284
40816,0.262437907499284
40817,0.262437907499284
40818,0.262437907499284
40819,0.262437907499284
40820,0.262437907499284
40821,0.262437907499284
40822,0.262437907499284
40823,0.262437907499284
40824,0.262437907499284
40825,0.262437907499284
40826,0.262437907499284
40827,0.262437907499284
40828,0.262437907499284
40829,0.262437907499284
40830,0.262437907499284
40831,0.262437907499284
40832,0.262437907499284
40833,0.262437907499284
40834,0.262437907499284
40835,0.262437907499284
40836,0.262437907499284
40837,0.262437907499284
40838,0.262437907499284
40839,0.262437907499284
40840,0.262437907499284
40841,0.262437907499284
40842,0.262437907499284
40843,0.262437907499284
40844,0.262437907499284
40845,0.262437907499284
40846,0.262437907499284
40847,0.262437907499284
40848,0.262437907499284
40849,0.262437907499284
40850,0.262437907499284
40851,0.262437907499284
40852,0.262437907499284
40853,0.262437907499284
40854,0.262437907499284
40855,0.262437907499284
40856,0.262437907499284
40857,0.262437907499284
40858,0.262437907499284
40859,0.262437907499284
40860,0.262437907499284
40861,0.262437907499284
40862,0.262437907499284
40863,0.262437907499284
40864,0.262437907499284
40865,0.262437907499284
40866,0.262437907499284
40867,0.262437907499284
40868,0.262437907499284
40869,0.262437907499284
40870,0.262437907499284
40871,0.262437907499284
40872,0.262437907499284
40873,0.262437907499284
40874,0.262437907499284
40875,0.262437907499284
40876,0.262437907499284
40877,0.262437907499284
40878,0.262437907499284
40879,0.262437907499284
40880,0.262437907499284
40881,0.262437907499284
40882,0.262437907499284
40883,0.262437907499284
40884,0.262437907499284
40885,0.262437907499284
40886,0.262437907499284
40887,0.262437907499284
40888,0.262437907499284
40889,0.262437907499284
40890,0.262437907499284
40891,0.262437907499284
40892,0.262437907499284
40893,0.262437907499284
40894,0.262437907499284
40895,0.262437907499284
40896,0.262437907499284
40897,0.262437907499284
40898,0.262437907499284
40899,0.262437907499284
40900,0.262437907499284
40901,0.262437907499284
40902,0.262437907499284
40903,0.262437907499284
40904,0.262437907499284
40905,0.262437907499284
40906,0.262437907499284
40907,0.262437907499284
40908,0.262437907499284
40909,0.262437907499284
40910,0.262437907499284
40911,0.262437907499284
40912,0.262437907499284
40913,0.262437907499284
40914,0.262437907499284
40915,0.262437907499284
40916,0.262437907499284
40917,0.262437907499284
40918,0.262437907499284
40919,0.262437907499284
40920,0.262437907499284
40921,0.129808408971162
40922,0.262437907499284
40923,0.262437907499284
40924,0.262437907499284
40925,0.262437907499284
40926,0.262437907499284
40927,0.262437907499284
40928,0.262437907499284
40929,0.262437907499284
40930,0.262437907499284
40931,0.262437907499284
40932,0.262437907499284
40933,0.262437907499284
40934,0.262437907499284
40935,0.262437907499284
40936,0.129808416821514
40937,0.262437907499284
40938,0.262437907499284
40939,0.262437907499284
40940,0.262437907499284
40941,0.262437907499284
40942,0.262437907499284
40943,0.262437907499284
40944,0.262437907499284
40945,0.262437907499284
40946,0.262437907499284
40947,0.262437907499284
40948,0.262437907499284
40949,0.262437907499284
40950,0.262437907499284
40951,0.262437907499284
40952,0.262437907499284
40953,0.262437907499284
40954,0.262437907499284
40955,0.262437907499284
40956,0.262437907499284
40957,0.262437907499284
40958,0.262437907499284
40959,0.262437907499284
40960,0.262437907499284
40961,0.262437907499284
40962,0.262437907499284
40963,0.262437907499284
40964,0.262437907499284
40965,0.262437907499284
40966,0.262437907499284
40967,0.262437907499284
40968,0.262437907499284
40969,0.262437907499284
40970,0.262437907499284
40971,0.262437907499284
40972,0.262437907499284
40973,0.262437907499284
40974,0.262437907499284
40975,0.262437907499284
40976,0.262437907499284
40977,0.262437907499284
40978,0.262437907499284
40979,0.262437907499284
40980,0.262437907499284
40981,0.262437907499284
40982,0.262437907499284
40983,0.262437907499284
40984,0.262437907499284
40985,0.262437907499284
40986,0.262437907499284
40987,0.262437907499284
40988,0.262437907499284
40989,0.262437907499284
40990,0.262437907499284
40991,0.262437907499284
40992,0.262437907499284
40993,0.262437907499284
40994,0.262437907499284
40995,0.262437907499284
40996,0.262437907499284
40997,0.262437907499284
40998,0.262437907499284
40999,0.262437907499284
41000,0.262437907499284
41001,0.262437907499284
41002,0.262437907499284
41003,0.262437907499284
41004,0.129808408971162
41005,0.262437907499284
41006,0.262437907499284
41007,0.262437907499284
41008,0.262437907499284
41009,0.262437907499284
41010,0.262437907499284
41011,0.262437907499284
41012,0.262437907499284
41013,0.262437907499284
41014,0.262437907499284
41015,0.262437907499284
41016,0.262437907499284
41017,0.262437907499284
41018,0.262437907499284
41019,0.262437907499284
41020,0.262437907499284
41021,0.262437907499284
41022,0.262437907499284
41023,0.262437907499284
41024,0.262437907499284
41025,0.262437907499284
41026,0.262437907499284
41027,0.262437907499284
41028,0.262437907499284
41029,0.262437907499284
41030,0.262437907499284
41031,0.262437907499284
41032,0.262437907499284
41033,0.262437907499284
41034,0.262437907499284
41035,0.262437907499284
41036,0.262437907499284
41037,0.262437907499284
41038,0.262437907499284
41039,0.262437907499284
41040,0.262437907499284
41041,0.262437907499284
41042,0.262437907499284
41043,0.262437907499284
41044,0.262437907499284
41045,0.262437907499284
41046,0.262437907499284
41047,0.262437907499284
41048,0.262437907499284
41049,0.262437907499284
41050,0.262437907499284
41051,0.262437907499284
41052,0.262437907499284
41053,0.262437907499284
41054,0.262437907499284
41055,0.262437907499284
41056,0.262437907499284
41057,0.262437907499284
41058,0.262437907499284
41059,0.262437907499284
41060,0.262437907499284
41061,0.262437907499284
41062,0.262437907499284
41063,0.262437907499284
41064,0.262437907499284
41065,0.262437907499284
41066,0.262437907499284
41067,0.262437907499284
41068,0.262437907499284
41069,0.262437907499284
41070,0.262437907499284
41071,0.262437907499284
41072,0.262437907499284
41073,0.262437907499284
41074,0.262437907499284
41075,0.262437907499284
41076,0.262437907499284
41077,0.262437907499284
41078,0.262437907499284
41079,0.262437907499284
41080,0.262437907499284
41081,0.262437907499284
41082,0.262437907499284
41083,0.262437907499284
41084,0.262437907499284
41085,0.262437907499284
41086,0.262437907499284
41087,0.262437907499284
41088,0.262437907499284
41089,0.262437907499284
41090,0.262437907499284
41091,0.262437907499284
41092,0.262437907499284
41093,0.262437907499284
41094,0.262437907499284
41095,0.262437907499284
41096,0.262437907499284
41097,0.262437907499284
41098,0.262437907499284
41099,0.262437907499284
41100,0.262437907499284
41101,0.262437907499284
41102,0.262437907499284
41103,0.262437907499284
41104,0.262437907499284
41105,0.262437907499284
41106,0.262437907499284
41107,0.262437907499284
41108,0.262437907499284
41109,0.262437907499284
41110,0.262437907499284
41111,0.262437907499284
41112,0.262437907499284
41113,0.262437907499284
41114,0.262437907499284
41115,0.262437907499284
41116,0.262437907499284
41117,0.262437907499284
41118,0.262437907499284
41119,0.262437907499284
41120,0.262437907499284
41121,0.262437907499284
41122,0.262437907499284
41123,0.262437907499284
41124,0.262437907499284
41125,0.262437907499284
41126,0.262437907499284
41127,0.262437907499284
41128,0.262437907499284
41129,0.262437907499284
41130,0.262437907499284
41131,0.262437907499284
41132,0.262437907499284
41133,0.262437907499284
41134,0.262437907499284
41135,0.262437907499284
41136,0.262437907499284
41137,0.262437907499284
41138,0.262437907499284
41139,0.262437907499284
41140,0.262437907499284
41141,0.262437907499284
41142,0.262437907499284
41143,0.262437907499284
41144,0.262437907499284
41145,0.262437907499284
41146,0.262437907499284
41147,0.262437907499284
41148,0.262437907499284
41149,0.262437907499284
41150,0.262437907499284
41151,0.262437907499284
41152,0.262437907499284
41153,0.262437907499284
41154,0.262437907499284
41155,0.262437907499284
41156,0.262437907499284
41157,0.262437907499284
41158,0.262437907499284
41159,0.262437907499284
41160,0.262437907499284
41161,0.262437907499284
41162,0.262437907499284
41163,0.262437907499284
41164,0.262437907499284
41165,0.262437907499284
41166,0.262437907499284
41167,0.262437907499284
41168,0.262437907499284
41169,0.262437907499284
41170,0.262437907499284
41171,0.262437907499284
41172,0.262437907499284
41173,0.262437907499284
41174,0.262437907499284
41175,0.262437907499284
41176,0.262437907499284
41177,0.262437907499284
41178,0.262437907499284
41179,0.262437907499284
41180,0.262437907499284
41181,0.262437907499284
41182,0.262437907499284
41183,0.262437907499284
41184,0.262437907499284
41185,0.262437907499284
41186,0.262437907499284
41187,0.262437907499284
41188,0.262437907499284
41189,0.262437907499284
41190,0.262437907499284
41191,0.262437907499284
41192,0.262437907499284
41193,0.262437907499284
41194,0.262437907499284
41195,0.262437907499284
41196,0.262437907499284
41197,0.262437907499284
41198,0.262437907499284
41199,0.262437907499284
41200,0.262437907499284
41201,0.262437907499284
41202,0.262437907499284
41203,0.262437907499284
41204,0.262437907499284
41205,0.262437907499284
41206,0.262437907499284
41207,0.262437907499284
41208,0.262437907499284
41209,0.262437907499284
41210,0.262437907499284
41211,0.262437907499284
41212,0.262437907499284
41213,0.262437907499284
41214,0.262437907499284
41215,0.262437907499284
41216,0.262437907499284
41217,0.262437907499284
41218,0.262437907499284
41219,0.262437907499284
41220,0.262437907499284
41221,0.262437907499284
41222,0.262437907499284
41223,0.262437907499284
41224,0.262437907499284
41225,0.262437907499284
41226,0.262437907499284
41227,0.262437907499284
41228,0.262437907499284
41229,0.262437907499284
41230,0.262437907499284
41231,0.262437907499284
41232,0.262437907499284
41233,0.262437907499284
41234,0.262437907499284
41235,0.262437907499284
41236,0.262437907499284
41237,0.262437907499284
41238,0.262437907499284
41239,0.262437907499284
41240,0.262437907499284
41241,0.262437907499284
41242,0.262437907499284
41243,0.262437907499284
41244,0.262437907499284
41245,0.262437907499284
41246,0.262437907499284
41247,0.262437907499284
41248,0.262437907499284
41249,0.262437907499284
41250,0.262437907499284
41251,0.262437907499284
41252,0.262437907499284
41253,0.262437907499284
41254,0.262437907499284
41255,0.262437907499284
41256,0.262437907499284
41257,0.262437907499284
41258,0.262437907499284
41259,0.262437907499284
41260,0.262437907499284
41261,0.262437907499284
41262,0.262437907499284
41263,0.262437907499284
41264,0.262437907499284
41265,0.262437907499284
41266,0.262437907499284
41267,0.262437907499284
41268,0.262437907499284
41269,0.262437907499284
41270,0.262437907499284
41271,0.262437907499284
41272,0.262437907499284
41273,0.262437907499284
41274,0.262437907499284
41275,0.262437907499284
41276,0.262437907499284
41277,0.262437907499284
41278,0.262437907499284
41279,0.262437907499284
41280,0.262437907499284
41281,0.262437907499284
41282,0.262437907499284
41283,0.262437907499284
41284,0.262437907499284
41285,0.262437907499284
41286,0.262437907499284
41287,0.262437907499284
41288,0.262437907499284
41289,0.262437907499284
41290,0.262437907499284
41291,0.262437907499284
41292,0.262437907499284
41293,0.262437907499284
41294,0.262437907499284
41295,0.262437907499284
41296,0.262437907499284
41297,0.262437907499284
41298,0.262437907499284
41299,0.262437907499284
41300,0.262437907499284
41301,0.262437907499284
41302,0.262437907499284
41303,0.262437907499284
41304,0.262437907499284
41305,0.262437907499284
41306,0.262437907499284
41307,0.262437907499284
41308,0.262437907499284
41309,0.262437907499284
41310,0.262437907499284
41311,0.262437907499284
41312,0.262437907499284
41313,0.262437907499284
41314,0.262437907499284
41315,0.262437907499284
41316,0.262437907499284
41317,0.262437907499284
41318,0.262437907499284
41319,0.262437907499284
41320,0.262437907499284
41321,0.262437907499284
41322,0.262437907499284
41323,0.262437907499284
41324,0.262437907499284
41325,0.262437907499284
41326,0.262437907499284
41327,0.262437907499284
41328,0.262437907499284
41329,0.262437907499284
41330,0.262437907499284
41331,0.262437907499284
41332,0.262437907499284
41333,0.262437907499284
41334,0.262437907499284
41335,0.262437907499284
41336,0.262437907499284
41337,0.262437907499284
41338,0.262437907499284
41339,0.262437907499284
41340,0.262437907499284
41341,0.262437907499284
41342,0.262437907499284
41343,0.262437907499284
41344,0.262437907499284
41345,0.262437907499284
41346,0.262437907499284
41347,0.262437907499284
41348,0.262437907499284
41349,0.262437907499284
41350,0.262437907499284
41351,0.262437907499284
41352,0.262437907499284
41353,0.262437907499284
41354,0.262437907499284
41355,0.262437907499284
41356,0.262437907499284
41357,0.262437907499284
41358,0.262437907499284
41359,0.262437907499284
41360,0.262437907499284
41361,0.262437907499284
41362,0.262437907499284
41363,0.262437907499284
41364,0.262437907499284
41365,0.262437907499284
41366,0.262437907499284
41367,0.262437907499284
41368,0.262437907499284
41369,0.262437907499284
41370,0.262437907499284
41371,0.262437907499284
41372,0.262437907499284
41373,0.262437907499284
41374,0.262437907499284
41375,0.262437907499284
41376,0.262437907499284
41377,0.262437907499284
41378,0.262437907499284
41379,0.262437907499284
41380,0.262437907499284
41381,0.262437907499284
41382,0.262437907499284
41383,0.262437907499284
41384,0.262437907499284
41385,0.262437907499284
41386,0.262437907499284
41387,0.262437907499284
41388,0.262437907499284
41389,0.262437907499284
41390,0.262437907499284
41391,0.262437907499284
41392,0.262437907499284
41393,0.262437907499284
41394,0.262437907499284
41395,0.262437907499284
41396,0.262437907499284
41397,0.262437907499284
41398,0.262437907499284
41399,0.262437907499284
41400,0.262437907499284
41401,0.262437907499284
41402,0.262437907499284
41403,0.262437907499284
41404,0.262437907499284
41405,0.262437907499284
41406,0.262437907499284
41407,0.262437907499284
41408,0.262437907499284
41409,0.262437907499284
41410,0.262437907499284
41411,0.262437907499284
41412,0.262437907499284
41413,0.262437907499284
41414,0.262437907499284
41415,0.262437907499284
41416,0.262437907499284
41417,0.262437907499284
41418,0.262437907499284
41419,0.262437907499284
41420,0.262437907499284
41421,0.262437907499284
41422,0.262437907499284
41423,0.262437907499284
41424,0.262437907499284
41425,0.262437907499284
41426,0.262437907499284
41427,0.262437907499284
41428,0.262437907499284
41429,0.129808408971162
41430,0.262437907499284
41431,0.262437907499284
41432,0.262437907499284
41433,0.262437907499284
41434,0.262437907499284
41435,0.262437907499284
41436,0.262437907499284
41437,0.262437907499284
41438,0.262437907499284
41439,0.262437907499284
41440,0.262437907499284
41441,0.262437907499284
41442,0.262437907499284
41443,0.262437907499284
41444,0.262437907499284
41445,0.262437907499284
41446,0.262437907499284
41447,0.262437907499284
41448,0.262437907499284
41449,0.262437907499284
41450,0.262437907499284
41451,0.262437907499284
41452,0.262437907499284
41453,0.262437907499284
41454,0.262437907499284
41455,0.262437907499284
41456,0.262437907499284
41457,0.262437907499284
41458,0.262437907499284
41459,0.262437907499284
41460,0.262437907499284
41461,0.262437907499284
41462,0.262437907499284
41463,0.262437907499284
41464,0.262437907499284
41465,0.262437907499284
41466,0.262437907499284
41467,0.262437907499284
41468,0.262437907499284
41469,0.262437907499284
41470,0.262437907499284
41471,0.262437907499284
41472,0.262437907499284
41473,0.262437907499284
41474,0.262437907499284
41475,0.262437907499284
41476,0.262437907499284
41477,0.262437907499284
41478,0.262437907499284
41479,0.262437907499284
41480,0.262437907499284
41481,0.262437907499284
41482,0.262437907499284
41483,0.262437907499284
41484,0.262437907499284
41485,0.262437907499284
41486,0.262437907499284
41487,0.262437907499284
41488,0.262437907499284
41489,0.262437907499284
41490,0.262437907499284
41491,0.262437907499284
41492,0.262437907499284
41493,0.262437907499284
41494,0.262437907499284
41495,0.262437907499284
41496,0.262437907499284
41497,0.262437907499284
41498,0.262437907499284
41499,0.262437907499284
41500,0.262437907499284
41501,0.262437907499284
41502,0.262437907499284
41503,0.262437907499284
41504,0.262437907499284
41505,0.262437907499284
41506,0.262437907499284
41507,0.262437907499284
41508,0.262437907499284
41509,0.262437907499284
41510,0.262437907499284
41511,0.262437907499284
41512,0.262437907499284
41513,0.262437907499284
41514,0.262437907499284
41515,0.262437907499284
41516,0.262437907499284
41517,0.262437907499284
41518,0.262437907499284
41519,0.262437907499284
41520,0.262437907499284
41521,0.262437907499284
41522,0.262437907499284
41523,0.262437907499284
41524,0.262437907499284
41525,0.262437907499284
41526,0.262437907499284
41527,0.262437907499284
41528,0.262437907499284
41529,0.262437907499284
41530,0.262437907499284
41531,0.262437907499284
41532,0.262437907499284
41533,0.262437907499284
41534,0.262437907499284
